Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2005-01-31,40.15,40.6,40.09,40.58,726500.0,0.0,1.0,28.540750325568542,28.860634202193847,28.498099142018507,28.846417141010498,726500.0
2005-02-28,39.49,39.49,38.65,39.02,725300.0,0.0,1.0,28.071587306518104,28.071587306518104,27.47447073681754,27.737486368709458,725300.0
2005-03-31,38.54,38.67,38.25,38.49,1023500.0,0.0,1.0,27.396276900309132,27.48868779800089,27.190129513150605,27.360734247350766,1023500.0
2005-04-30,37.89,39.23,37.8,39.08,1459200.0,0.0,1.0,26.934222411850364,27.886765511134595,26.870245636525304,27.780137552259493,1459200.0
2005-05-31,39.79,40.12,39.41,39.89,804500.0,0.0,1.0,28.284843224268304,28.51942473379352,28.014719061784714,28.355928530185036,804500.0
2005-06-30,42.0,42.3,41.82,41.9,1054000.0,0.0,1.0,29.855828485028116,30.069084402778316,29.727874934377997,29.78474317911138,1054000.0
2005-07-31,44.4,44.63,43.94,43.95,734100.0,0.0,1.0,31.561875827029723,31.725372030638212,31.234883419812746,31.241991950404422,734100.0
2005-08-31,45.83,45.89,45.5,45.8,1000300.0,0.0,1.0,32.57839570163901,32.62104688518905,32.34381419211379,32.55707010986399,1000300.0
2005-09-30,47.15,47.42,46.66,47.37,1512700.0,0.0,1.0,33.51672173973989,33.70865206571508,33.1684037407479,33.67310941275671,1512700.0
2005-10-31,49.56,49.98,48.97,49.63,1491900.0,0.0,1.0,35.229877612333176,35.528435897183456,34.81047430742445,35.27963732647489,1491900.0
2005-11-30,50.56,51.22,50.56,50.67,1676500.0,0.0,1.0,36.40964827359757,36.88493244805513,36.40964827359757,36.48886230267383,1676500.0
2005-12-31,47.7,47.7,47.36,47.43,645700.0,0.0,1.0,34.3500835176148,34.3500835176148,34.105240155015444,34.15564908260943,645700.0
2006-01-31,47.62,47.73,46.96,47.16,954700.0,0.0,1.0,34.29247331465024,34.3716873437265,33.817189140192674,33.96121464760406,954700.0
2006-02-28,49.03,49.07,48.33,48.72,1491500.0,0.0,1.0,35.30785314190049,35.336658243382765,34.80376386596065,35.08461360541285,1491500.0
2006-03-31,49.56,49.61,48.7,48.8,986300.0,0.0,1.0,35.68952073654066,35.7255271133935,35.07021105467171,35.142223808377395,986300.0
2006-04-30,51.49,51.8,51.12,51.31,1159000.0,0.0,1.0,37.0793668830605,37.30260641954814,36.81291969434944,36.949743926390255,1159000.0
2006-05-31,54.49,54.94,54.2,54.65,5995100.0,0.0,1.0,39.23974949423124,39.56380688590685,39.03091250848473,39.35496990016034,5995100.0
2006-06-30,55.24,55.93,55.18,55.65,1605700.0,0.0,1.0,39.77984514702393,40.27673314759319,39.73663749480051,40.07509743721726,1605700.0
2006-07-31,53.99,54.12,53.63,54.0,1581800.0,0.0,1.0,38.879685725702785,38.97330230552018,38.62043981236229,38.88688700107335,1581800.0
2006-08-31,53.08,53.34,53.05,53.24,1260100.0,0.0,1.0,38.22436966698099,38.41160282661579,38.20276584086928,38.3395900729101,1260100.0
2006-09-30,54.62,54.62,54.192,54.28,552300.0,0.0,1.0,39.333366074048634,39.333366074048634,39.02515148818828,39.088522711449286,552300.0
2006-10-31,56.75,56.86,56.11,56.49,1625200.0,0.0,1.0,40.86723772797986,40.946451757056124,40.40635610426344,40.68000456834507,1625200.0
2006-11-30,57.49,57.86,57.22,57.75,1322500.0,0.0,1.0,41.96667513797676,42.23676854206532,41.76957995120943,42.15647050301197,1322500.0
2006-12-31,58.93,59.1,58.62,58.7,373400.0,0.0,1.0,43.01784946740251,43.141946436848606,42.79155499370669,42.84995356756368,373400.0
2007-01-31,61.17,61.86,60.9,61.61,693600.0,0.0,1.0,44.65300953539813,45.15669723491463,44.4559143486308,44.974201691611555,693600.0
2007-02-28,60.42,61.0,60.09,60.87,1420600.0,0.0,1.0,44.10552290548888,44.528912565952034,43.864628788328815,44.43401488343443,1420600.0
2007-03-31,59.77,60.27,59.23,59.87,953400.0,0.0,1.0,43.63103449290087,43.996025579507034,43.23684411936621,43.7040327102221,953400.0
2007-04-30,64.92,64.92,63.49,63.49,568500.0,0.0,1.0,47.39044268494436,47.39044268494436,46.34656817725073,46.34656817725073,568500.0
2007-05-31,61.76,61.76,60.74,60.8,1664200.0,0.0,1.0,45.0836990175934,45.0836990175934,44.339117200916824,44.382916131309564,1664200.0
2007-06-30,58.44,59.05,57.93,58.29,1181600.0,0.0,1.0,42.66015820252847,43.10544732818799,42.287867294190185,42.55066087654662,1181600.0
2007-07-31,57.45,58.01,56.31,56.39,1940100.0,0.0,1.0,41.93747585104827,42.34626586804717,41.10529617358621,41.163694747443195,1940100.0
2007-08-31,55.38,55.96,54.93,55.49,709000.0,0.0,1.0,40.42641275249875,40.8498024129619,40.097920774553195,40.5067107915521,709000.0
2007-09-30,62.33,63.24,62.33,63.09,1123400.0,0.0,1.0,45.49978885632443,46.16407263394765,45.49978885632443,46.0545753079658,1123400.0
2007-10-31,66.48,68.43,66.29,67.67,1656300.0,0.0,1.0,48.529214875155596,49.95268011291964,48.39051826224525,49.39789366127826,1656300.0
2007-11-30,65.42,66.62,64.77,65.49,1917500.0,0.0,1.0,48.39123096673389,49.27887201167552,47.910425400723845,48.443010027688814,1917500.0
2007-12-31,68.77,69.34,68.4,68.84,793600.0,0.0,1.0,50.869228883862576,51.29085838020985,50.59553956167225,50.92100794481751,793600.0
2008-01-31,57.32,60.39,56.68,59.61,2091100.0,0.0,1.0,42.39965391337797,44.670535586686945,41.926245356075775,44.09356890747489,2091100.0
2008-02-29,56.19,57.11,55.07,55.23,2946400.0,0.0,1.0,41.56379192939128,42.244316730513184,40.73532695411244,40.85367909343798,2946400.0
2008-03-31,54.73,56.03,54.44,55.72,1821100.0,0.0,1.0,40.48382865804564,41.44543979006573,40.269315405518086,41.21613252012248,1821100.0
2008-04-30,54.63,54.88,53.62,53.66,1434700.0,0.0,1.0,40.409858570967174,40.59478378866335,39.662760691474645,39.69234872630603,1434700.0
2008-05-31,54.4,54.46,53.78,53.88,1183600.0,0.0,1.0,40.239727370686694,40.28410942293378,39.7811128308002,39.85508291787866,1183600.0
2008-06-30,42.53,43.35,41.9,41.97,2091900.0,0.0,1.0,31.459478034472525,32.066032748515966,30.993466485878173,31.0452455468331,2091900.0
2008-07-31,42.045,43.1,41.64,42.51,2180000.0,0.0,1.0,31.100723112141953,31.881107530819794,30.801144259474157,31.44468401705683,2180000.0
