Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2005-01-31,42.8,43.59,42.53,43.4,621800.0,0.0,1.0,30.631309075837983,31.196700061116307,30.43807418213527,31.06071995073291,621800.0
2005-02-28,49.2,49.25,47.5,47.9,632400.0,0.0,1.0,35.21169174138385,35.247475980958434,33.995027595848235,34.28130151244485,632400.0
2005-03-31,45.2,45.7,44.55,45.0,971300.0,0.0,1.0,32.34895257541769,32.70679497116346,31.883757460948182,32.20581561711938,971300.0
2005-04-30,38.45,38.47,37.05,37.45,722300.0,0.0,1.0,27.518080232849783,27.53239392867961,26.51612152476162,26.80239544135824,722300.0
2005-05-31,37.19,37.19,36.26,36.26,651900.0,0.0,1.0,26.616317395570437,26.616317395570437,25.950730539483303,25.950730539483303,651900.0
2005-06-30,36.7,36.88,35.24,35.75,1070100.0,0.0,1.0,26.265631847739584,26.39445511020806,25.22073205216193,25.58573129582262,1070100.0
2005-07-31,39.7,40.22,39.7,40.22,851200.0,0.0,1.0,28.41268622221421,28.78484231378981,28.41268622221421,28.78484231378981,851200.0
2005-08-31,35.58,35.71,34.94,35.29,474700.0,0.0,1.0,25.464064881269053,25.557103904162958,25.006026614714468,25.256516291736506,474700.0
2005-09-30,33.05,33.27,32.66,32.91,1080600.0,0.0,1.0,23.65338235879545,23.810833012923595,23.37426529011375,23.553186487986636,1080600.0
2005-10-31,33.45,34.65,33.45,34.3,788200.0,0.0,1.0,23.939656275392075,24.79847802518192,23.939656275392075,24.54798834815988,788200.0
2005-11-30,42.8,43.27,41.52,41.71,1112800.0,0.0,1.0,30.631309075837983,30.967680927839012,29.715232542728817,29.851212653112206,1112800.0
2005-12-31,39.66,40.25,39.47,39.47,649500.0,0.0,1.0,28.384058830554544,28.806312857534554,28.24807872017115,28.24807872017115,649500.0
2006-01-31,50.75,51.59,50.38,51.35,1905900.0,0.0,1.0,36.321003168195745,36.92217839304864,36.05619979534387,36.75041404309067,1905900.0
2006-02-28,54.27,54.27,53.14,53.35,896800.0,0.0,1.0,38.84021363424597,38.84021363424597,38.031489819860525,38.18178362607375,896800.0
2006-03-31,56.65,56.81,56.0,56.66,1425000.0,0.0,1.0,40.54354343799584,40.65805300463449,40.078348323526335,40.55070028591075,1425000.0
2006-04-30,64.64,65.45,64.02,64.81,920400.0,0.0,1.0,46.26186492201326,46.84156960312141,45.8181403512885,46.38353133656682,920400.0
2006-05-31,67.62,70.85,67.61,70.61,3475300.0,0.0,1.0,48.39460560065805,50.70626747717573,48.38744875274314,50.53450312721776,3475300.0
2006-06-30,75.0,78.9,74.54,77.86,8582900.0,0.0,1.0,53.67635936186563,56.46753004868265,53.34714435777953,55.72321786553144,8582900.0
2006-07-31,62.27,63.9,61.0,62.03,2071400.0,0.0,1.0,44.565691966178306,45.732258176309514,43.65677228098404,44.39392761622033,2071400.0
2006-08-31,70.77,71.88,69.55,69.81,1490000.0,0.0,1.0,50.649012693856406,51.44342281241202,49.775877248236725,49.96195529402453,1490000.0
2006-09-30,68.33,69.41,68.15,68.35,1526900.0,0.0,1.0,48.902741802617044,49.67568137742791,48.77391854014857,48.91705549844687,1526900.0
2006-10-31,74.6,76.75,74.6,76.2,1295500.0,0.0,1.0,53.39008544526901,54.92880774697583,53.39008544526901,54.53518111165548,1295500.0
2006-11-30,93.17,93.85,91.23,91.56,1235600.0,0.0,1.0,66.68035202326695,67.16701768148118,65.29192352777335,65.52809950896557,1235600.0
2006-12-31,90.22,91.27,89.25,89.48,905800.0,0.0,1.0,64.5690818883669,65.32055091943302,63.8748676406201,64.03947514266316,905800.0
2007-01-31,103.15,105.9682,102.02,104.07,2927200.0,0.0,1.0,73.82288624235254,75.83982912173398,73.01416242796708,74.48131625052474,2927200.0
2007-02-28,85.0,88.64,83.9,86.34,3825700.0,0.0,1.0,60.833207276781046,63.43829991781026,60.045954006140356,61.79222489737972,3825700.0
2007-03-31,87.21,88.0,85.89,86.61,1254200.0,0.0,1.0,62.414870665977354,62.980261651255674,61.47016674120852,61.98545979108243,1254200.0
2007-04-30,88.78,88.78,85.0,85.19,2309800.0,0.0,1.0,63.53849578861907,63.53849578861907,60.833207276781046,60.96918738716444,2309800.0
2007-05-31,77.32,78.02,76.75,78.02,2656000.0,0.0,1.0,55.336748078126,55.837727432170084,54.92880774697583,55.837727432170084,2656000.0
2007-06-30,74.95,78.0,74.95,76.39,4810200.0,0.0,1.0,53.640575122291054,55.82341373634026,53.640575122291054,54.671161222038876,4810200.0
2007-07-31,87.48,88.95,86.65,87.25,3994700.0,0.0,1.0,62.60810555968008,63.66016220317264,62.014087182742095,62.443498057637015,3994700.0
2007-08-31,102.5,102.87,99.4,99.7,2489400.0,0.0,1.0,73.35769112788303,73.6224945007349,71.13906827425926,71.35377371170671,2489400.0
