Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2007-09-30,41.24,41.95,41.15,41.67,327800.0,0.0,1.0,34.8520597284466,35.45208306518756,34.77600043224,35.21545414365591,327800.0
2007-10-31,34.14,34.81,33.88,34.8,459100.0,0.0,1.0,28.94857500033152,29.516692904555953,28.72811133600562,29.508213532851105,459100.0
2007-11-30,30.72,31.54,30.53,31.06,298400.0,0.0,1.0,26.04862987727546,26.743938357072526,25.88752181488346,26.336928515240096,298400.0
2007-12-31,33.91,34.11,33.37,33.78,359700.0,0.0,1.0,28.753549451120143,28.92313688521699,28.29566337905866,28.643317618957198,359700.0
2008-01-31,33.52,34.33,32.51,33.61,284700.0,0.0,1.0,28.4228539546313,29.10968306272352,27.566437412442227,28.499168299974876,284700.0
2008-02-29,35.92,36.08,34.73,34.86,309400.0,0.0,1.0,30.57681299209604,30.71301260453299,29.5638283745962,29.674490559701223,309400.0
2008-03-31,38.26,38.85,37.5,38.01,198800.0,0.0,1.0,32.56873232398648,33.07096839484775,31.921784164910957,32.35592042955374,198800.0
2008-04-30,41.29,41.93,41.01,41.67,219300.0,0.0,1.0,35.14801248451129,35.6928109342591,34.90966316274662,35.47148656404906,219300.0
2008-05-31,50.0,50.0,49.2401,49.93,200500.0,0.0,1.0,42.70328059012128,42.70328059012128,42.05427613171262,42.64349599729511,200500.0
2008-06-30,35.19,35.76,34.45,34.52,556400.0,0.0,1.0,30.05456887932736,30.54138627805474,29.42256032659357,29.482344919419738,556400.0
2008-07-31,40.66,40.76,39.37,39.74,336300.0,0.0,1.0,34.726307775886625,34.81171433706687,33.6245631366615,33.9405674130284,336300.0
2008-08-31,34.09,34.34,34.0,34.31,399000.0,0.0,1.0,29.215394775707104,29.429646717447405,29.138264076680596,29.403936484438567,399000.0
2008-09-30,37.15,38.66,36.25,36.74,423700.0,0.0,1.0,31.837838542608356,33.13192027071975,31.06653155234328,31.486465358154266,423700.0
2008-10-31,29.08,32.09,29.08,31.22,164900.0,0.0,1.0,25.015729051730506,27.60504626100523,25.015729051730506,26.856638961314527,164900.0
2008-11-30,30.5,31.26,29.84,31.18,94200.0,0.0,1.0,26.23726740294981,26.891048492334793,25.669510141115488,26.822229430294264,94200.0
2008-12-31,33.64,34.79,33.64,34.56,153000.0,0.0,1.0,28.93841558804038,29.927689604872914,28.93841558804038,29.72983480150641,153000.0
2009-01-31,38.0,38.0,35.27,36.18,289600.0,0.0,1.0,32.689054469248944,32.689054469248944,30.340603977116064,31.12342080782702,289600.0
2009-02-28,31.03,34.92,31.03,34.53,680000.0,0.0,1.0,26.795944503278307,30.155152499338655,26.795944503278307,29.818368150119237,680000.0
2009-03-31,37.7,37.89,37.04,37.55,452800.0,0.0,1.0,32.55582042454374,32.71989485108653,31.985877679710875,32.426287982536266,452800.0
2009-04-30,38.69,40.62,38.15,39.9,389900.0,0.0,1.0,33.410734541793026,35.077385295622456,32.94441775056614,34.455629573986606,389900.0
2009-05-31,44.4,44.54,43.41,43.61,607500.0,0.0,1.0,38.479877548192874,38.60121049541691,37.62188027853722,37.79521306028584,607500.0
2009-06-30,45.57,46.28,42.83,45.0,963000.0,0.0,1.0,39.49387432142228,40.10920569662987,37.11921521146623,38.99987589343873,963000.0
2009-07-31,40.2,41.09,39.97,40.68,584400.0,0.14,1.0,34.95979042150157,35.73377583133084,34.75977172008502,35.37722075489263,584400.0
2009-08-31,41.94,42.51,41.39,41.57,305000.0,0.0,1.0,36.472975380044176,36.968673900946065,35.994669789700254,36.1512061647219,305000.0
2009-09-30,38.14,38.41,37.33,37.64,250500.0,0.0,1.0,33.168318574031595,33.40312313656406,32.46390488643417,32.73349531008257,250500.0
2009-10-31,37.32,37.7081,36.58,36.59,285000.0,0.0,1.0,32.58742681504909,32.9263116046236,31.94126669063493,31.9499985842081,285000.0
2009-11-30,39.79,40.19,39.16,40.17,265000.0,0.0,1.0,34.74420452762067,35.09348027054723,34.194095232511316,35.076016483400906,265000.0
2009-12-31,42.15,42.63,41.89,42.16,207800.0,0.0,1.0,36.804931410887434,37.224062302399325,36.577902177985166,36.8136633044606,207800.0
2010-01-31,46.66,47.18,46.48,46.75,408700.0,0.0,1.0,40.74301541238452,41.197073878189066,40.585841328067566,40.821602454543005,408700.0
2010-02-28,49.82,50.06,48.74,48.96,310400.0,0.0,1.0,43.63826677727909,43.84848725151729,42.692274643207206,42.884976744592215,310400.0
2010-03-31,53.22,53.7,52.25,53.61,249300.0,0.0,1.0,46.616390162320215,47.03683111079661,45.76674907894083,46.95799843295729,249300.0
2010-04-30,57.72,57.85,56.65,56.67,577500.0,0.15,1.0,50.69184624606589,50.80601707094442,49.75213253360417,49.76969727589318,577500.0
2010-05-31,54.56,55.21,53.49,54.85,391500.0,0.0,1.0,47.91661696440324,48.48747108879588,46.97690325194152,48.171305727593804,391500.0
2010-06-30,51.43,51.72,50.48,50.74,372100.0,0.0,1.0,45.167734796174095,45.42242355936465,44.3334095374464,44.561751187203456,372100.0
2010-07-31,46.84,47.45,46.43,46.75,314300.0,0.15,1.0,41.26861561659369,41.80605915899596,40.90738307170036,41.18932066771466,314300.0
2010-08-31,43.03,43.49,42.77,43.03,640700.0,0.0,1.0,37.911796114048386,38.31708140831895,37.68272181728677,37.911796114048386,640700.0
2010-09-30,41.5,43.47,41.31,43.29,464600.0,0.0,1.0,36.563781983104995,38.29946030856805,36.396381535471505,38.14087041081,464600.0
2010-10-31,41.98,42.12,41.76,41.98,200700.0,0.0,1.0,37.13170076236888,37.25553206553066,36.93710871454322,37.13170076236888,200700.0
2010-11-30,41.87,44.69,41.77,44.26,746700.0,0.0,1.0,37.03440473845605,39.528720987857675,36.94595380762621,39.14838198528934,746700.0
2010-12-31,40.07,40.34,39.15,39.15,308500.0,0.0,1.0,35.442287983518845,35.68110549675943,34.62853941988427,34.62853941988427,308500.0
2011-01-31,41.25,41.7,40.9375,41.11,350800.0,0.0,1.0,36.48600896731101,36.884038156045314,36.20959980846774,36.36217766414923,350800.0
2011-02-28,41.63,42.14,41.0,41.35,514600.0,0.0,1.0,36.96773220034158,37.42061578002388,36.40828777838109,36.71909023502581,514600.0
2011-03-31,47.12,47.12,45.11,45.92,774900.0,0.0,1.0,41.842890734568705,41.842890734568705,40.05799662640905,40.77728231178682,774900.0
2011-04-30,47.26,48.41,47.26,47.6,302000.0,0.0,1.0,41.96721171722659,42.98841978905923,41.96721171722659,42.26913410368146,302000.0
2011-05-31,44.06,45.0,43.75,43.91,561700.0,0.0,1.0,39.262335764978204,40.09997978719971,38.98609145977749,39.12866916568753,561700.0
2011-06-30,47.83,48.82,47.66,47.78,554800.0,0.0,1.0,42.6218229604836,43.50402251580199,42.470334147954176,42.57726742738671,554800.0
2011-07-31,43.88,46.57,43.65,46.22,470600.0,0.0,1.0,39.1019358458294,41.49902352644201,38.89698039358371,41.187134794763786,470600.0
2011-08-31,39.65,40.4,38.8805,39.2,700900.0,0.0,1.0,35.46858602254365,36.13949244163338,34.78023603655759,35.06604217108981,700900.0
2011-09-30,45.69,48.2,45.61,47.5,890200.0,0.17,1.0,41.01789642439176,43.271232384672416,40.946076951554126,42.64281199734315,890200.0
2011-10-31,50.57,51.53,49.42,49.5,336400.0,0.0,1.0,45.39888426748722,46.26071794153879,44.36647934544629,44.43829881828391,336400.0
2011-11-30,52.1,52.73,51.18,51.47,702300.0,0.0,1.0,46.77243168550691,47.33801003410324,45.94650774787416,46.20685333691056,702300.0
2011-12-31,50.55,51.03,49.91,50.13,299400.0,0.0,1.0,45.38092939927781,45.8118462363036,44.806373616576764,45.00387716688026,299400.0
2012-01-31,50.98,51.53,50.49,50.94,633300.0,0.0,1.0,45.76695906578008,46.26071794153879,45.327064794649594,45.73104932936126,633300.0
2012-02-29,48.85,50.77,48.68,49.2,630900.0,0.0,1.0,44.00641959155651,45.736047546843885,43.8532754496821,44.3217163542391,630900.0
2012-03-31,53.44,53.79,53.03,53.03,191200.0,0.0,1.0,48.141311422165394,48.456608184847994,47.771963785880075,47.771963785880075,191200.0
2012-04-30,52.61,52.61,51.48,51.61,319000.0,0.0,1.0,47.393607670660955,47.393607670660955,46.375649551142864,46.49275977728211,319000.0
2012-05-31,53.7,55.82,53.5036,54.94,835700.0,0.0,1.0,48.53672043615805,50.45288146641233,48.35920438599675,49.657493868948286,835700.0
2012-06-30,45.98,46.14,45.14,45.82,408500.0,0.0,1.0,41.559001967496215,41.70361789430786,40.79976835173509,41.414386040684576,408500.0
2012-07-31,36.61,36.99,36.33,36.83,279200.0,0.0,1.0,33.08993175358931,33.43339457976697,32.83685388166893,33.28877865295532,279200.0
2012-08-31,44.32,44.6,43.87,44.02,383500.0,0.0,1.0,40.24157690666314,40.49581069578466,39.83298688843213,39.969183561175804,383500.0
2012-09-30,44.64,45.59,43.4,44.3655,367600.0,0.17,1.0,40.68744107667395,41.553325239371986,39.55723438009967,40.43724612650488,367600.0
2012-10-31,45.26,45.62,44.75,45.3,88300.0,0.0,1.0,41.25254442496109,41.58066894977297,40.787701348144246,41.28900270549574,88300.0
2012-11-30,48.2,48.3,47.48,47.97,280100.0,0.0,1.0,43.93222804425816,44.023373745594796,43.275978994634386,43.7225929311839,280100.0
2012-12-31,47.36,47.99,47.01,47.55,231800.0,0.0,1.0,43.16660415303043,43.74082207145123,42.8475941983522,43.33978098557003,231800.0
2013-01-31,50.36,50.66,49.7,50.48,582400.0,0.0,1.0,45.90097519312948,46.174412297139384,45.29941356430769,46.01035003473344,582400.0
2013-02-28,50.41,51.25,50.07,50.73,162000.0,0.0,1.0,46.09693143169625,46.86506121552138,45.78602175729084,46.38955230172487,162000.0
2013-03-31,54.22,55.202,53.5,54.62,173100.0,0.0,1.0,49.58094866547452,50.47892896037485,48.922551707910124,49.9467247530103,173100.0
2013-04-30,61.0,61.35,60.485,61.26,141900.0,0.0,1.0,55.78085334920594,56.10090742579975,55.30991663650362,56.01860780610419,141900.0
2013-05-31,68.75,70.889,68.33,69.02,383700.0,0.0,1.0,63.03879273056424,65.00010149639226,62.65368301497388,63.28636326201518,383700.0
2013-06-30,66.24,67.145,65.88,66.42,250000.0,0.0,1.0,60.73730371596473,61.56712346027252,60.407209674030135,60.90235073693203,250000.0
2013-07-31,70.54,71.34,69.68,70.64,136700.0,0.0,1.0,64.68009366129458,65.41363597670477,63.891535672228606,64.77178645072084,136700.0
2013-08-31,66.12,66.48,64.75,65.48,266800.0,0.0,1.0,60.7702810588526,61.101153732494275,59.511126717494044,60.18206297237853,266800.0
2013-09-30,65.07,65.42,64.67,65.24,213300.0,0.0,1.0,59.98818233693398,60.3108481401909,59.619421418926095,60.14490572708734,213300.0
2013-10-31,63.33,63.9575,62.68,63.21,306200.0,0.0,1.0,58.384072343599655,58.96256603372454,57.784835851836824,58.273444068197286,306200.0
2013-11-30,68.91,68.91,67.72,68.34,94700.0,0.0,1.0,63.528287149809756,63.528287149809756,62.43122341873628,63.00280284164852,94700.0
2013-12-31,72.34,73.0,72.02,72.33,236400.0,0.0,1.0,66.69041202172744,67.29886753644047,66.39540328732113,66.68119299877725,236400.0
2014-01-31,72.16,75.53,71.57,74.35,454000.0,0.2,1.0,66.70341908974999,69.8185870821621,66.15803359552946,68.72781609372105,454000.0
2014-02-28,77.55,78.0,76.53,76.84,254900.0,0.0,1.0,71.68583911322216,72.1018111003395,70.74296927575618,71.02952775577036,254900.0
2014-03-31,77.23,79.59,76.81,78.49,426400.0,0.0,1.0,71.39003681127205,73.57157878815413,71.00179628996253,72.5547583752006,426400.0
2014-04-30,81.15,82.31,80.41,82.27,270800.0,0.0,1.0,75.01361501016092,76.08589835473006,74.32957218690127,76.04892306698629,270800.0
2014-05-31,91.13,92.79,90.35,92.51,655800.0,0.0,1.0,84.44028522312442,85.97842714642506,83.71754383747714,85.71898152080809,655800.0
2014-06-30,94.86,97.46,94.28,97.2,351100.0,0.0,1.0,87.89647159295055,90.30560954510815,87.3590485113154,90.06469574989241,351100.0
2014-07-31,95.47,96.15,90.9,91.09,586000.0,0.0,1.0,88.46169242018752,89.09177465382875,84.22716917351049,84.403221562322,586000.0
2014-08-31,93.88,94.1861,92.82,93.32,441400.0,0.0,1.0,87.17803241970157,87.46228035029031,86.19370440132829,86.65801007037228,441400.0
2014-09-30,87.61,89.08,87.07,87.95,658865.0,0.0,1.0,82.03258443930297,83.40900150500066,81.52696184374054,82.3509394068793,658865.0
2014-10-31,82.27,84.07,81.7,83.98,534111.0,0.0,1.0,77.03253877207459,78.71794742394931,76.49882603231426,78.63367699135559,534111.0
2014-11-30,87.51,88.49,86.45,86.81,203677.0,0.0,1.0,81.93895062530993,82.85656200244172,80.9464321969837,81.28351392735864,203677.0
2014-12-31,87.24,87.4,83.96,84.025,374162.0,0.0,1.0,81.6861393275287,81.83595342991758,78.61495022855696,78.67581220765246,374162.0
2015-01-31,82.5,83.32,79.74,79.96,330623.0,0.22,1.0,77.46043452874753,78.23034430224538,74.8690309008767,75.07559205962002,330623.0
2015-02-28,85.74,86.49,84.69,85.21,456573.0,0.0,1.0,80.50251704842198,81.20670281686513,79.51665697260155,80.00489243872214,456573.0
2015-03-31,78.0,79.89,76.68,79.65,719811.0,0.0,1.0,73.23531991808858,75.00986805456535,71.99595296562862,74.78452860866354,719811.0
2015-04-30,75.74,76.56,75.0,75.12,532543.0,0.0,1.0,71.11337346917985,71.8832832426777,70.41857684431594,70.53124656726685,532543.0
2015-05-31,82.25,82.91,80.81,81.53,594311.0,0.0,1.0,77.45145209003233,78.07294702473655,76.09546314158679,76.77345761580956,594311.0
2015-06-30,75.11,77.49,75.07,75.16,858389.0,0.0,1.0,70.72800688732315,72.9691552882262,70.6903405276441,70.77508983692195,858389.0
2015-07-31,71.05,72.66,71.05,72.01,419883.0,0.22,1.0,67.10927454201078,68.62997731488393,67.10927454201078,68.01602899043205,419883.0
2015-08-31,69.03,69.92,68.62,69.04,379878.0,0.0,1.0,65.20131205679105,66.04194899334827,64.81405234444448,65.21075741562879,379878.0
2015-09-30,67.5,68.65,67.09,68.57,411591.0,0.0,1.0,64.41790552569256,65.51539576798214,64.0266263958328,65.43904862069242,411591.0
2015-10-31,69.03,70.025,68.65,69.51,325488.0,0.0,1.0,65.87804471760826,66.82761236202403,65.51539576798214,66.33612760134652,325488.0
2015-11-30,73.84,74.88,73.04,74.81,265464.0,0.0,1.0,70.46841694840207,71.46092986316827,69.70494547550497,71.39412610928979,265464.0
2015-12-31,79.51,80.37,77.23,77.52,325035.0,0.0,1.0,75.87952101256023,76.70025284592462,73.70362731480351,73.9803857237287,325035.0
