Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2005-01-31,33.9,34.4,33.85,34.27,1084200.0,0.0,1.0,31.600544538101648,32.06662926580226,31.55393606533159,31.94544723660011,1084200.0
2005-02-28,33.33,33.6,33.04,33.27,993600.0,0.0,1.0,31.069207948522948,31.320893701481285,30.798878806456592,31.01327778119888,993600.0
2005-03-31,32.75,32.75,31.82,31.94,1182200.0,0.0,1.0,30.528549664390237,30.528549664390237,29.661632070867096,29.773492405515245,1182200.0
2005-04-30,32.4,34.94,32.38,34.65,2547000.0,0.0,1.0,30.202290354999807,32.570000771718924,30.183646965891786,32.29967162965257,2547000.0
2005-05-31,36.92,36.99,36.32,36.36,974300.0,0.0,1.0,34.41569629341336,34.48094815529145,33.85639462017262,33.89368139838867,974300.0
2005-06-30,39.98,40.0,39.58,39.74,1303400.0,0.0,1.0,37.26813482694112,37.28677821604914,36.89526704478063,37.04441415764483,1303400.0
2005-07-31,39.45,40.05,39.25,39.85,1346700.0,0.0,1.0,36.77408501557847,37.3333866888192,36.58765112449822,37.14695279773896,1346700.0
2005-08-31,47.75,48.16,47.41,48.16,911200.0,0.0,1.0,44.51109149540867,44.893280972123165,44.194153880572244,44.893280972123165,911200.0
2005-09-30,48.6,48.91,47.78,47.88,2161100.0,0.0,1.0,45.30343553249971,45.59240806367409,44.5390565790707,44.63227352461083,2161100.0
2005-10-31,43.25,45.14,42.61,44.39,3045300.0,0.0,1.0,40.31632894610314,42.07812921681146,39.71974049464635,41.37900212526054,3045300.0
2005-11-30,45.95,46.34,45.69,45.83,842200.0,0.0,1.0,42.83318647568646,43.19673256329294,42.59082241728213,42.721326141038304,842200.0
2005-12-31,54.75,54.8301,54.14,54.33,1085500.0,0.0,1.0,51.03627768321727,51.11094445659491,50.46765431542252,50.64476651194875,1085500.0
2006-01-31,56.05,56.38,55.25,55.77,1791700.0,0.0,1.0,52.24809797523886,52.55571389552127,51.50236241091788,51.98709052772652,1791700.0
2006-02-28,52.68,53.07,51.32,51.67,1483000.0,0.0,1.0,49.10668691053672,49.4702329981432,47.83893645119105,48.16519576058148,1483000.0
2006-03-31,52.65,53.68,52.53,52.65,858400.0,0.0,1.0,49.078721826874684,50.03885636593795,48.96686149222654,49.078721826874684,858400.0
2006-04-30,44.25,45.51,44.21,45.18,2891800.0,0.0,1.0,41.24849840150437,42.42303191530991,41.21121162328832,42.11541599502751,2891800.0
2006-05-31,49.63,50.7,49.55,50.63,1928300.0,0.0,1.0,46.26357007156298,47.26099138884229,46.188996515130874,47.19573952696421,1928300.0
2006-06-30,53.99,53.99,53.45,53.7,1122700.0,0.0,1.0,50.32782889711233,50.32782889711233,49.82445739119567,50.05749975504598,1122700.0
2006-07-31,52.25,55.95,51.14,55.93,5008700.0,0.0,1.0,48.705854044714194,52.15488102969874,47.67114594921883,52.136237640590714,5008700.0
2006-08-31,61.5,61.65,60.1,60.93,1564700.0,0.0,1.0,57.32842150717556,57.468246925485744,56.02338426961384,56.79708491759686,1564700.0
2006-09-30,66.17,66.3646,64.6,66.09,1437000.0,0.0,1.0,61.6816528638993,61.86305303992037,60.218146818919365,61.6070793074672,1437000.0
2006-10-31,61.65,61.8,59.93,60.0,3580300.0,0.0,1.0,57.468246925485744,57.608072343795925,55.86491546219563,55.93016732407372,3580300.0
2006-11-30,51.82,54.21,51.26,54.1,3243500.0,0.0,1.0,48.30502117889167,50.5329061773006,47.78300628386698,50.43036753720647,3243500.0
2006-12-31,55.12,55.64,55.12,55.31,1026200.0,0.0,1.0,51.38118038171572,51.86590849852436,51.38118038171572,51.55829257824196,1026200.0
2007-01-31,55.62,55.88,54.42,55.5,2979400.0,0.0,1.0,51.847265109416334,52.08962916782066,50.72866176293486,51.73540477476819,2979400.0
2007-02-28,59.5,60.02,58.8,59.91,1751100.0,0.0,1.0,55.4640825963731,55.94881071318174,54.81156397759224,55.846272073087604,1751100.0
2007-03-31,57.43,58.23,57.18,58.02,2296500.0,0.0,1.0,53.53449182369256,54.28022738801354,53.30144945984225,54.08447180237929,2296500.0
2007-04-30,66.95,66.95,62.561,63.24,3690500.0,0.0,1.0,62.40874503911226,62.40874503911226,58.317453299356266,58.9503963595737,3690500.0
2007-05-31,63.19,63.34,61.77,62.05,2232800.0,0.0,1.0,58.903787886803634,59.04361330511382,57.58010726013389,57.841114707646234,2232800.0
2007-06-30,62.0,62.21,60.6,60.91,1161600.0,0.0,1.0,57.794506234876174,57.99026182051043,56.489468997314454,56.778441528488834,1161600.0
